Location,Score,TimeFrame,DataFormat,Data
EAGLE COUNTY RE 50,Math,2011,Percent,0.6384
EAST GRAND 2,Math,2011,Percent,0.60465
EAST OTERO R-1,Math,2011,Percent,0.35556
EAST YUMA COUNTY RJ-2,Math,2011,Percent,N/A
EATON RE-2,Math,2011,Percent,0.72222
EDISON 54 JT,Math,2011,Percent,N/A
ELBERT 200,Math,2011,Percent,0.52174
ELIZABETH C-1,Math,2011,Percent,0.61364
ELLICOTT 22,Math,2011,Percent,0.4058
ENGLEWOOD 1,Math,2011,Percent,0.50323
FALCON 49,Math,2011,Percent,0.53713
FLORENCE RE-2,Math,2011,Percent,0.279
FORT MORGAN RE-3,Math,2011,Percent,0.37339
FOUNTAIN 8,Math,2011,Percent,0.49595
FOWLER R-4J,Math,2011,Percent,0.60606
FRENCHMAN RE-3,Math,2011,Percent,N/A
GARFIELD 16,Math,2011,Percent,0.24658
GARFIELD RE-2,Math,2011,Percent,0.3544
GENOA-HUGO C113,Math,2011,Percent,N/A
GILPIN COUNTY RE-1,Math,2011,Percent,0.3913
GRANADA RE-1,Math,2011,Percent,0.38889
BURLINGTON RE-6J,Math,2012,Percent,0.33333
BYERS 32J,Math,2012,Percent,0.52941
CALHAN RJ-1,Math,2012,Percent,0.46512
CAMPO RE-6,Math,2012,Percent,N/A
CANON CITY RE-1,Math,2012,Percent,0.53968
CENTENNIAL R-1,Math,2012,Percent,N/A
CENTER 26 JT,Math,2012,Percent,0.23077
CHERAW 31,Math,2012,Percent,0.35
CHERRY CREEK 5,Math,2012,Percent,0.595
CHEYENNE COUNTY RE-5,Math,2012,Percent,N/A
CHEYENNE MOUNTAIN 12,Math,2012,Percent,0.74834
CLEAR CREEK RE-1,Math,2012,Percent,0.5
COLORADO SPRINGS 11,Math,2012,Percent,0.45639
COTOPAXI RE-3,Math,2012,Percent,N/A
CREEDE CONSOLIDATED 1,Math,2012,Percent,N/A
CRIPPLE CREEK-VICTOR RE-1,Math,2012,Percent,0.45455
CROWLEY COUNTY RE-1-J,Math,2012,Percent,0.63043
CUSTER COUNTY SCHOOL DISTRICT C-1,Math,2012,Percent,0.63158
DE BEQUE 49JT,Math,2012,Percent,N/A
DEER TRAIL 26J,Math,2012,Percent,N/A
DEL NORTE C-7,Math,2012,Percent,0.68293
DELTA COUNTY 50(J),Math,2012,Percent,0.54247
DENVER COUNTY 1,Math,2012,Percent,0.36977
DOLORES COUNTY RE NO.2,Math,2012,Percent,N/A
DOLORES RE-4A,Math,2012,Percent,0.45588
DOUGLAS COUNTY RE 1,Math,2012,Percent,0.67475
DURANGO 9-R,Math,2012,Percent,0.57931
EADS RE-1,Math,2012,Percent,N/A
EAGLE COUNTY RE 50,Math,2012,Percent,0.51011
EAST GRAND 2,Math,2012,Percent,0.52222
EAST OTERO R-1,Math,2012,Percent,0.42857
EAST YUMA COUNTY RJ-2,Math,2012,Percent,N/A
EATON RE-2,Math,2012,Percent,0.65926
EDISON 54 JT,Math,2012,Percent,N/A
ELBERT 200,Math,2012,Percent,N/A
ELIZABETH C-1,Math,2012,Percent,0.50515
ELLICOTT 22,Math,2012,Percent,0.33333
ENGLEWOOD 1,Math,2012,Percent,0.41667
FALCON 49,Math,2012,Percent,0.55495
FLORENCE RE-2,Math,2012,Percent,0.36036
FORT MORGAN RE-3,Math,2012,Percent,0.37555
FOUNTAIN 8,Math,2012,Percent,0.40727
FOWLER R-4J,Math,2012,Percent,0.55172
FRENCHMAN RE-3,Math,2012,Percent,N/A
GARFIELD 16,Math,2012,Percent,0.32836
GARFIELD RE-2,Math,2012,Percent,0.35207
GENOA-HUGO C113,Math,2012,Percent,N/A
GILPIN COUNTY RE-1,Math,2012,Percent,0.6875
GRANADA RE-1,Math,2012,Percent,N/A
BURLINGTON RE-6J,Writing,2011,Percent,0.375
BYERS 32J,Writing,2011,Percent,0.47917
CALHAN RJ-1,Writing,2011,Percent,0.6087
CAMPO RE-6,Writing,2011,Percent,N/A
CANON CITY RE-1,Writing,2011,Percent,0.56376
CENTENNIAL R-1,Writing,2011,Percent,N/A
CENTER 26 JT,Writing,2011,Percent,0.54545
CHERAW 31,Writing,2011,Percent,0.77273
CHERRY CREEK 5,Writing,2011,Percent,0.63226
CHEYENNE COUNTY RE-5,Writing,2011,Percent,N/A
CHEYENNE MOUNTAIN 12,Writing,2011,Percent,0.78344
CLEAR CREEK RE-1,Writing,2011,Percent,0.6338
COLORADO SPRINGS 11,Writing,2011,Percent,0.5152
COTOPAXI RE-3,Writing,2011,Percent,N/A
CREEDE CONSOLIDATED 1,Writing,2011,Percent,N/A
CRIPPLE CREEK-VICTOR RE-1,Writing,2011,Percent,0.33333
CROWLEY COUNTY RE-1-J,Writing,2011,Percent,0.44118
CUSTER COUNTY SCHOOL DISTRICT C-1,Writing,2011,Percent,0.36111
DE BEQUE 49JT,Writing,2011,Percent,N/A
DEER TRAIL 26J,Writing,2011,Percent,N/A
DEL NORTE C-7,Writing,2011,Percent,0.47727
DELTA COUNTY 50(J),Writing,2011,Percent,0.54156
DENVER COUNTY 1,Writing,2011,Percent,0.36711
DOLORES COUNTY RE NO.2,Writing,2011,Percent,0.4375
DOLORES RE-4A,Writing,2011,Percent,0.6
DOUGLAS COUNTY RE 1,Writing,2011,Percent,0.68278
DURANGO 9-R,Writing,2011,Percent,0.61589
EADS RE-1,Writing,2011,Percent,N/A
EAGLE COUNTY RE 50,Writing,2011,Percent,0.5975
EAST GRAND 2,Writing,2011,Percent,0.5814
EAST OTERO R-1,Writing,2011,Percent,0.47778
EAST YUMA COUNTY RJ-2,Writing,2011,Percent,N/A
EATON RE-2,Writing,2011,Percent,0.70139
EDISON 54 JT,Writing,2011,Percent,N/A
ELBERT 200,Writing,2011,Percent,0.69565
ELIZABETH C-1,Writing,2011,Percent,0.67045
ELLICOTT 22,Writing,2011,Percent,0.4058
ENGLEWOOD 1,Writing,2011,Percent,0.43226
FALCON 49,Writing,2011,Percent,0.58824
FLORENCE RE-2,Writing,2011,Percent,0.37857
FORT MORGAN RE-3,Writing,2011,Percent,0.48069
FOUNTAIN 8,Writing,2011,Percent,0.54049
FOWLER R-4J,Writing,2011,Percent,0.63636
FRENCHMAN RE-3,Writing,2011,Percent,N/A
GARFIELD 16,Writing,2011,Percent,0.39726
GARFIELD RE-2,Writing,2011,Percent,0.41484
GENOA-HUGO C113,Writing,2011,Percent,N/A
GILPIN COUNTY RE-1,Writing,2011,Percent,0.34783
GRANADA RE-1,Writing,2011,Percent,0.44444
BURLINGTON RE-6J,Writing,2012,Percent,0.38889
BYERS 32J,Writing,2012,Percent,0.52941
CALHAN RJ-1,Writing,2012,Percent,0.53488
CAMPO RE-6,Writing,2012,Percent,N/A
CANON CITY RE-1,Writing,2012,Percent,0.56349
CENTENNIAL R-1,Writing,2012,Percent,N/A
CENTER 26 JT,Writing,2012,Percent,0.28846
CHERAW 31,Writing,2012,Percent,0.55
CHERRY CREEK 5,Writing,2012,Percent,0.62994
CHEYENNE COUNTY RE-5,Writing,2012,Percent,N/A
CHEYENNE MOUNTAIN 12,Writing,2012,Percent,0.82119
CLEAR CREEK RE-1,Writing,2012,Percent,0.59259
COLORADO SPRINGS 11,Writing,2012,Percent,0.51461
COTOPAXI RE-3,Writing,2012,Percent,N/A
CREEDE CONSOLIDATED 1,Writing,2012,Percent,N/A
CRIPPLE CREEK-VICTOR RE-1,Writing,2012,Percent,0.40909
CROWLEY COUNTY RE-1-J,Writing,2012,Percent,0.65217
CUSTER COUNTY SCHOOL DISTRICT C-1,Writing,2012,Percent,0.68421
DE BEQUE 49JT,Writing,2012,Percent,N/A
DEER TRAIL 26J,Writing,2012,Percent,N/A
DEL NORTE C-7,Writing,2012,Percent,0.475
DELTA COUNTY 50(J),Writing,2012,Percent,0.58904
DENVER COUNTY 1,Writing,2012,Percent,0.41719
DOLORES COUNTY RE NO.2,Writing,2012,Percent,N/A
DOLORES RE-4A,Writing,2012,Percent,0.52941
DOUGLAS COUNTY RE 1,Writing,2012,Percent,0.67344
DURANGO 9-R,Writing,2012,Percent,0.63793
EADS RE-1,Writing,2012,Percent,N/A
EAGLE COUNTY RE 50,Writing,2012,Percent,0.63146
EAST GRAND 2,Writing,2012,Percent,0.61111
EAST OTERO R-1,Writing,2012,Percent,0.35714
EAST YUMA COUNTY RJ-2,Writing,2012,Percent,N/A
EATON RE-2,Writing,2012,Percent,0.66667
EDISON 54 JT,Writing,2012,Percent,N/A
ELBERT 200,Writing,2012,Percent,N/A
ELIZABETH C-1,Writing,2012,Percent,0.62371
ELLICOTT 22,Writing,2012,Percent,0.30667
ENGLEWOOD 1,Writing,2012,Percent,0.41667
FALCON 49,Writing,2012,Percent,0.61706
FLORENCE RE-2,Writing,2012,Percent,0.37838
FORT MORGAN RE-3,Writing,2012,Percent,0.39301
FOUNTAIN 8,Writing,2012,Percent,0.52083
FOWLER R-4J,Writing,2012,Percent,0.55172
FRENCHMAN RE-3,Writing,2012,Percent,N/A
GARFIELD 16,Writing,2012,Percent,0.47761
GARFIELD RE-2,Writing,2012,Percent,0.46154
GENOA-HUGO C113,Writing,2012,Percent,N/A
GILPIN COUNTY RE-1,Writing,2012,Percent,0.625
GRANADA RE-1,Writing,2012,Percent,N/A
BURLINGTON RE-6J,Reading,2012,Percent,0.55556
BYERS 32J,Reading,2012,Percent,0.67647
CALHAN RJ-1,Reading,2012,Percent,0.62791
CAMPO RE-6,Reading,2012,Percent,N/A
CANON CITY RE-1,Reading,2012,Percent,0.7381
CENTENNIAL R-1,Reading,2012,Percent,N/A
CENTER 26 JT,Reading,2012,Percent,0.38462
CHERAW 31,Reading,2012,Percent,0.75
CHERRY CREEK 5,Reading,2012,Percent,0.72277
CHEYENNE COUNTY RE-5,Reading,2012,Percent,N/A
CHEYENNE MOUNTAIN 12,Reading,2012,Percent,0.9106
CLEAR CREEK RE-1,Reading,2012,Percent,0.7037
COLORADO SPRINGS 11,Reading,2012,Percent,0.65973
COTOPAXI RE-3,Reading,2012,Percent,N/A
CREEDE CONSOLIDATED 1,Reading,2012,Percent,N/A
CRIPPLE CREEK-VICTOR RE-1,Reading,2012,Percent,0.59091
CROWLEY COUNTY RE-1-J,Reading,2012,Percent,0.80435
CUSTER COUNTY SCHOOL DISTRICT C-1,Reading,2012,Percent,0.81579
DE BEQUE 49JT,Reading,2012,Percent,N/A
DEER TRAIL 26J,Reading,2012,Percent,N/A
DEL NORTE C-7,Reading,2012,Percent,0.6
DELTA COUNTY 50(J),Reading,2012,Percent,0.69589
DENVER COUNTY 1,Reading,2012,Percent,0.47365
DOLORES COUNTY RE NO.2,Reading,2012,Percent,N/A
DOLORES RE-4A,Reading,2012,Percent,0.67647
DOUGLAS COUNTY RE 1,Reading,2012,Percent,0.782
DURANGO 9-R,Reading,2012,Percent,0.7931
EADS RE-1,Reading,2012,Percent,N/A
EAGLE COUNTY RE 50,Reading,2012,Percent,0.66292
EAST GRAND 2,Reading,2012,Percent,0.8
EAST OTERO R-1,Reading,2012,Percent,0.59524
EAST YUMA COUNTY RJ-2,Reading,2012,Percent,N/A
EATON RE-2,Reading,2012,Percent,0.77037
EDISON 54 JT,Reading,2012,Percent,N/A
ELBERT 200,Reading,2012,Percent,N/A
ELIZABETH C-1,Reading,2012,Percent,0.72165
ELLICOTT 22,Reading,2012,Percent,0.50667
ENGLEWOOD 1,Reading,2012,Percent,0.55
FALCON 49,Reading,2012,Percent,0.72142
FLORENCE RE-2,Reading,2012,Percent,0.61261
FORT MORGAN RE-3,Reading,2012,Percent,0.54585
FOUNTAIN 8,Reading,2012,Percent,0.625
FOWLER R-4J,Reading,2012,Percent,0.68966
FRENCHMAN RE-3,Reading,2012,Percent,N/A
GARFIELD 16,Reading,2012,Percent,0.58209
GARFIELD RE-2,Reading,2012,Percent,0.60355
GENOA-HUGO C113,Reading,2012,Percent,N/A
GILPIN COUNTY RE-1,Reading,2012,Percent,0.875
GRANADA RE-1,Reading,2012,Percent,N/A
BURLINGTON RE-6J,Math,2013,Percent,0.50847
BYERS 32J,Math,2013,Percent,0.42308
CALHAN RJ-1,Math,2013,Percent,0.51515
CAMPO RE-6,Math,2013,Percent,LNE
CANON CITY RE-1,Math,2013,Percent,0.44867
CENTENNIAL R-1,Math,2013,Percent,LNE
CENTER 26 JT,Math,2013,Percent,0.375
CHERAW 31,Math,2013,Percent,0.41176
CHERRY CREEK 5,Math,2013,Percent,0.6109
CHEYENNE COUNTY RE-5,Math,2013,Percent,0.5
CHEYENNE MOUNTAIN 12,Math,2013,Percent,0.78526
CLEAR CREEK RE-1,Math,2013,Percent,0.67925
COLORADO SPRINGS 11,Math,2013,Percent,0.47312
COTOPAXI RE-3,Math,2013,Percent,LNE
CREEDE CONSOLIDATED 1,Math,2013,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Math,2013,Percent,0.25581
CROWLEY COUNTY RE-1-J,Math,2013,Percent,0.39474
CUSTER COUNTY SCHOOL DISTRICT C-1,Math,2013,Percent,0.56522
DE BEQUE 49JT,Math,2013,Percent,LNE
DEER TRAIL 26J,Math,2013,Percent,LNE
DEL NORTE C-7,Math,2013,Percent,0.59574
DELTA COUNTY 50(J),Math,2013,Percent,0.535
DENVER COUNTY 1,Math,2013,Percent,0.39351
DOLORES COUNTY RE NO.2,Math,2013,Percent,LNE
DOLORES RE-4A,Math,2013,Percent,0.47059
DOUGLAS COUNTY RE 1,Math,2013,Percent,0.66466
DURANGO 9-R,Math,2013,Percent,0.57929
EADS RE-1,Math,2013,Percent,0.47059
EAGLE COUNTY RE 50,Math,2013,Percent,0.54195
EAST GRAND 2,Math,2013,Percent,0.75294
EAST OTERO R-1,Math,2013,Percent,0.29167
EAST YUMA COUNTY RJ-2,Math,2013,Percent,N/A
EATON RE-2,Math,2013,Percent,0.60448
EDISON 54 JT,Math,2013,Percent,LNE
ELBERT 200,Math,2013,Percent,LNE
ELIZABETH C-1,Math,2013,Percent,0.49545
ELLICOTT 22,Math,2013,Percent,0.44262
ENGLEWOOD 1,Math,2013,Percent,0.34463
FALCON 49,Math,2013,Percent,0.54354
FLORENCE RE-2,Math,2013,Percent,0.27273
FORT MORGAN RE-3,Math,2013,Percent,0.45306
FOUNTAIN 8,Math,2013,Percent,0.51577
FOWLER R-4J,Math,2013,Percent,0.36667
FRENCHMAN RE-3,Math,2013,Percent,0.68421
GARFIELD 16,Math,2013,Percent,0.42667
GARFIELD RE-2,Math,2013,Percent,0.33511
GENOA-HUGO C113,Math,2013,Percent,LNE
GILPIN COUNTY RE-1,Math,2013,Percent,0.48148
GRANADA RE-1,Math,2013,Percent,0.57895
BURLINGTON RE-6J,Math,2014,Percent,0.4127
BYERS 32J,Math,2014,Percent,0.41026
CALHAN RJ-1,Math,2014,Percent,0.48148
CAMPO RE-6,Math,2014,Percent,LNE
CANON CITY RE-1,Math,2014,Percent,0.39777
CENTENNIAL R-1,Math,2014,Percent,LNE
CENTER 26 JT,Math,2014,Percent,0.34483
CHERAW 31,Math,2014,Percent,0.47059
CHERRY CREEK 5,Math,2014,Percent,0.60424
CHEYENNE COUNTY RE-5,Math,2014,Percent,LNE
CHEYENNE MOUNTAIN 12,Math,2014,Percent,0.81618
CLEAR CREEK RE-1,Math,2014,Percent,0.56923
COLORADO SPRINGS 11,Math,2014,Percent,0.44258
COTOPAXI RE-3,Math,2014,Percent,LNE
CREEDE CONSOLIDATED 1,Math,2014,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Math,2014,Percent,0.44444
CROWLEY COUNTY RE-1-J,Math,2014,Percent,0.48718
CUSTER COUNTY SCHOOL DISTRICT C-1,Math,2014,Percent,0.65714
DE BEQUE 49JT,Math,2014,Percent,LNE
DEER TRAIL 26J,Math,2014,Percent,0.52632
DEL NORTE C-7,Math,2014,Percent,0.58065
DELTA COUNTY 50(J),Math,2014,Percent,0.55153
DENVER COUNTY 1,Math,2014,Percent,0.42938
DOLORES COUNTY RE NO.2,Math,2014,Percent,LNE
DOLORES RE-4A,Math,2014,Percent,0.47273
DOUGLAS COUNTY RE 1,Math,2014,Percent,0.66022
DURANGO 9-R,Math,2014,Percent,0.48188
EADS RE-1,Math,2014,Percent,LNE
EAGLE COUNTY RE 50,Math,2014,Percent,0.55532
EAST GRAND 2,Math,2014,Percent,0.54369
EAST OTERO R-1,Math,2014,Percent,0.38542
EAST YUMA COUNTY RJ-2,Math,2014,Percent,N/A
EATON RE-2,Math,2014,Percent,0.67089
EDISON 54 JT,Math,2014,Percent,LNE
ELBERT 200,Math,2014,Percent,LNE
ELIZABETH C-1,Math,2014,Percent,0.54974
ELLICOTT 22,Math,2014,Percent,0.375
ENGLEWOOD 1,Math,2014,Percent,0.33121
FALCON 49,Math,2014,Percent,0.52466
FLORENCE RE-2,Math,2014,Percent,0.3622
FORT MORGAN RE-3,Math,2014,Percent,0.34978
FOUNTAIN 8,Math,2014,Percent,0.43704
FOWLER R-4J,Math,2014,Percent,0.40541
FRENCHMAN RE-3,Math,2014,Percent,LNE
GARFIELD 16,Math,2014,Percent,0.44
GARFIELD RE-2,Math,2014,Percent,0.40945
GENOA-HUGO C113,Math,2014,Percent,LNE
GILPIN COUNTY RE-1,Math,2014,Percent,0.42424
GRANADA RE-1,Math,2014,Percent,LNE
BURLINGTON RE-6J,Reading,2013,Percent,0.77966
BYERS 32J,Reading,2013,Percent,0.61538
CALHAN RJ-1,Reading,2013,Percent,0.69697
CAMPO RE-6,Reading,2013,Percent,LNE
CANON CITY RE-1,Reading,2013,Percent,0.6553
CENTENNIAL R-1,Reading,2013,Percent,LNE
CENTER 26 JT,Reading,2013,Percent,0.48214
CHERAW 31,Reading,2013,Percent,0.64706
CHERRY CREEK 5,Reading,2013,Percent,0.73732
CHEYENNE COUNTY RE-5,Reading,2013,Percent,0.5625
CHEYENNE MOUNTAIN 12,Reading,2013,Percent,0.87179
CLEAR CREEK RE-1,Reading,2013,Percent,0.84906
COLORADO SPRINGS 11,Reading,2013,Percent,0.65706
COTOPAXI RE-3,Reading,2013,Percent,LNE
CREEDE CONSOLIDATED 1,Reading,2013,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Reading,2013,Percent,0.55814
CROWLEY COUNTY RE-1-J,Reading,2013,Percent,0.57895
CUSTER COUNTY SCHOOL DISTRICT C-1,Reading,2013,Percent,0.82609
DE BEQUE 49JT,Reading,2013,Percent,LNE
DEER TRAIL 26J,Reading,2013,Percent,LNE
DEL NORTE C-7,Reading,2013,Percent,0.6383
DELTA COUNTY 50(J),Reading,2013,Percent,0.6875
DENVER COUNTY 1,Reading,2013,Percent,0.46984
DOLORES COUNTY RE NO.2,Reading,2013,Percent,LNE
DOLORES RE-4A,Reading,2013,Percent,0.70588
DOUGLAS COUNTY RE 1,Reading,2013,Percent,0.8005
DURANGO 9-R,Reading,2013,Percent,0.80259
EADS RE-1,Reading,2013,Percent,0.70588
EAGLE COUNTY RE 50,Reading,2013,Percent,0.70748
EAST GRAND 2,Reading,2013,Percent,0.82353
EAST OTERO R-1,Reading,2013,Percent,0.52083
EAST YUMA COUNTY RJ-2,Reading,2013,Percent,N/A
EATON RE-2,Reading,2013,Percent,0.79104
EDISON 54 JT,Reading,2013,Percent,LNE
ELBERT 200,Reading,2013,Percent,LNE
ELIZABETH C-1,Reading,2013,Percent,0.69545
ELLICOTT 22,Reading,2013,Percent,0.5082
ENGLEWOOD 1,Reading,2013,Percent,0.48023
FALCON 49,Reading,2013,Percent,0.72711
FLORENCE RE-2,Reading,2013,Percent,0.62727
FORT MORGAN RE-3,Reading,2013,Percent,0.66939
FOUNTAIN 8,Reading,2013,Percent,0.66481
FOWLER R-4J,Reading,2013,Percent,0.7
FRENCHMAN RE-3,Reading,2013,Percent,0.84211
GARFIELD 16,Reading,2013,Percent,0.58667
GARFIELD RE-2,Reading,2013,Percent,0.6516
GENOA-HUGO C113,Reading,2013,Percent,LNE
GILPIN COUNTY RE-1,Reading,2013,Percent,0.66667
GRANADA RE-1,Reading,2013,Percent,0.57895
BURLINGTON RE-6J,Reading,2014,Percent,0.52381
BYERS 32J,Reading,2014,Percent,0.53846
CALHAN RJ-1,Reading,2014,Percent,0.7037
CAMPO RE-6,Reading,2014,Percent,LNE
CANON CITY RE-1,Reading,2014,Percent,0.62454
CENTENNIAL R-1,Reading,2014,Percent,LNE
CENTER 26 JT,Reading,2014,Percent,0.41379
CHERAW 31,Reading,2014,Percent,0.64706
CHERRY CREEK 5,Reading,2014,Percent,0.73388
CHEYENNE COUNTY RE-5,Reading,2014,Percent,LNE
CHEYENNE MOUNTAIN 12,Reading,2014,Percent,0.89951
CLEAR CREEK RE-1,Reading,2014,Percent,0.8
COLORADO SPRINGS 11,Reading,2014,Percent,0.62328
COTOPAXI RE-3,Reading,2014,Percent,LNE
CREEDE CONSOLIDATED 1,Reading,2014,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Reading,2014,Percent,0.74074
CROWLEY COUNTY RE-1-J,Reading,2014,Percent,0.64103
CUSTER COUNTY SCHOOL DISTRICT C-1,Reading,2014,Percent,0.77143
DE BEQUE 49JT,Reading,2014,Percent,LNE
DEER TRAIL 26J,Reading,2014,Percent,0.57895
DEL NORTE C-7,Reading,2014,Percent,0.6129
DELTA COUNTY 50(J),Reading,2014,Percent,0.69359
DENVER COUNTY 1,Reading,2014,Percent,0.4879
DOLORES COUNTY RE NO.2,Reading,2014,Percent,LNE
DOLORES RE-4A,Reading,2014,Percent,0.6
DOUGLAS COUNTY RE 1,Reading,2014,Percent,0.7839
DURANGO 9-R,Reading,2014,Percent,0.76449
EADS RE-1,Reading,2014,Percent,LNE
EAGLE COUNTY RE 50,Reading,2014,Percent,0.7119
EAST GRAND 2,Reading,2014,Percent,0.69903
EAST OTERO R-1,Reading,2014,Percent,0.46875
EAST YUMA COUNTY RJ-2,Reading,2014,Percent,N/A
EATON RE-2,Reading,2014,Percent,0.83544
EDISON 54 JT,Reading,2014,Percent,LNE
ELBERT 200,Reading,2014,Percent,LNE
ELIZABETH C-1,Reading,2014,Percent,0.71204
ELLICOTT 22,Reading,2014,Percent,0.56944
ENGLEWOOD 1,Reading,2014,Percent,0.4586
FALCON 49,Reading,2014,Percent,0.70241
FLORENCE RE-2,Reading,2014,Percent,0.67717
FORT MORGAN RE-3,Reading,2014,Percent,0.53604
FOUNTAIN 8,Reading,2014,Percent,0.67407
FOWLER R-4J,Reading,2014,Percent,0.64865
FRENCHMAN RE-3,Reading,2014,Percent,LNE
GARFIELD 16,Reading,2014,Percent,0.54667
GARFIELD RE-2,Reading,2014,Percent,0.6378
GENOA-HUGO C113,Reading,2014,Percent,LNE
GILPIN COUNTY RE-1,Reading,2014,Percent,0.78788
BURLINGTON RE-6J,Writing,2013,Percent,0.64407
BYERS 32J,Writing,2013,Percent,0.55769
CALHAN RJ-1,Writing,2013,Percent,0.51515
CAMPO RE-6,Writing,2013,Percent,LNE
CANON CITY RE-1,Writing,2013,Percent,0.5303
CENTENNIAL R-1,Writing,2013,Percent,LNE
CENTER 26 JT,Writing,2013,Percent,0.39286
CHERAW 31,Writing,2013,Percent,0.35294
CHERRY CREEK 5,Writing,2013,Percent,0.65143
CHEYENNE COUNTY RE-5,Writing,2013,Percent,0.5
CHEYENNE MOUNTAIN 12,Writing,2013,Percent,0.82051
CLEAR CREEK RE-1,Writing,2013,Percent,0.77358
COLORADO SPRINGS 11,Writing,2013,Percent,0.50126
COTOPAXI RE-3,Writing,2013,Percent,LNE
CREEDE CONSOLIDATED 1,Writing,2013,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Writing,2013,Percent,0.37209
CROWLEY COUNTY RE-1-J,Writing,2013,Percent,0.31579
CUSTER COUNTY SCHOOL DISTRICT C-1,Writing,2013,Percent,0.65217
DE BEQUE 49JT,Writing,2013,Percent,LNE
DEER TRAIL 26J,Writing,2013,Percent,LNE
DEL NORTE C-7,Writing,2013,Percent,0.44681
DELTA COUNTY 50(J),Writing,2013,Percent,0.5625
DENVER COUNTY 1,Writing,2013,Percent,0.41783
DOLORES COUNTY RE NO.2,Writing,2013,Percent,LNE
DOLORES RE-4A,Writing,2013,Percent,0.62745
DOUGLAS COUNTY RE 1,Writing,2013,Percent,0.68662
DURANGO 9-R,Writing,2013,Percent,0.66343
EADS RE-1,Writing,2013,Percent,0.58824
EAGLE COUNTY RE 50,Writing,2013,Percent,0.61224
EAST GRAND 2,Writing,2013,Percent,0.78824
EAST OTERO R-1,Writing,2013,Percent,0.375
EAST YUMA COUNTY RJ-2,Writing,2013,Percent,N/A
EATON RE-2,Writing,2013,Percent,0.67164
EDISON 54 JT,Writing,2013,Percent,LNE
ELBERT 200,Writing,2013,Percent,LNE
ELIZABETH C-1,Writing,2013,Percent,0.54545
ELLICOTT 22,Writing,2013,Percent,0.40984
ENGLEWOOD 1,Writing,2013,Percent,0.34463
FALCON 49,Writing,2013,Percent,0.625
FLORENCE RE-2,Writing,2013,Percent,0.36364
FORT MORGAN RE-3,Writing,2013,Percent,0.60816
FOUNTAIN 8,Writing,2013,Percent,0.56481
FOWLER R-4J,Writing,2013,Percent,0.43333
FRENCHMAN RE-3,Writing,2013,Percent,0.63158
GARFIELD 16,Writing,2013,Percent,0.46667
GARFIELD RE-2,Writing,2013,Percent,0.47606
GENOA-HUGO C113,Writing,2013,Percent,LNE
GILPIN COUNTY RE-1,Writing,2013,Percent,0.51852
BURLINGTON RE-6J,Writing,2014,Percent,0.36508
BYERS 32J,Writing,2014,Percent,0.38462
CALHAN RJ-1,Writing,2014,Percent,0.48148
CAMPO RE-6,Writing,2014,Percent,LNE
CANON CITY RE-1,Writing,2014,Percent,0.49071
CENTENNIAL R-1,Writing,2014,Percent,LNE
CENTER 26 JT,Writing,2014,Percent,0.44828
CHERAW 31,Writing,2014,Percent,0.52941
CHERRY CREEK 5,Writing,2014,Percent,0.65967
CHEYENNE COUNTY RE-5,Writing,2014,Percent,LNE
CHEYENNE MOUNTAIN 12,Writing,2014,Percent,0.82843
CLEAR CREEK RE-1,Writing,2014,Percent,0.66154
COLORADO SPRINGS 11,Writing,2014,Percent,0.49771
COTOPAXI RE-3,Writing,2014,Percent,LNE
CREEDE CONSOLIDATED 1,Writing,2014,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Writing,2014,Percent,0.51852
CROWLEY COUNTY RE-1-J,Writing,2014,Percent,0.48718
CUSTER COUNTY SCHOOL DISTRICT C-1,Writing,2014,Percent,0.65714
DE BEQUE 49JT,Writing,2014,Percent,LNE
DEER TRAIL 26J,Writing,2014,Percent,0.52632
DEL NORTE C-7,Writing,2014,Percent,0.45161
DELTA COUNTY 50(J),Writing,2014,Percent,0.54039
DENVER COUNTY 1,Writing,2014,Percent,0.4498
DOLORES COUNTY RE NO.2,Writing,2014,Percent,LNE
DOLORES RE-4A,Writing,2014,Percent,0.49091
DOUGLAS COUNTY RE 1,Writing,2014,Percent,0.67741
DURANGO 9-R,Writing,2014,Percent,0.62681
EADS RE-1,Writing,2014,Percent,LNE
EAGLE COUNTY RE 50,Writing,2014,Percent,0.64509
EAST GRAND 2,Writing,2014,Percent,0.59223
EAST OTERO R-1,Writing,2014,Percent,0.3125
EAST YUMA COUNTY RJ-2,Writing,2014,Percent,N/A
EATON RE-2,Writing,2014,Percent,0.72785
EDISON 54 JT,Writing,2014,Percent,LNE
ELBERT 200,Writing,2014,Percent,LNE
ELIZABETH C-1,Writing,2014,Percent,0.61257
ELLICOTT 22,Writing,2014,Percent,0.44444
ENGLEWOOD 1,Writing,2014,Percent,0.29936
FALCON 49,Writing,2014,Percent,0.61215
FLORENCE RE-2,Writing,2014,Percent,0.48819
FORT MORGAN RE-3,Writing,2014,Percent,0.45946
FOUNTAIN 8,Writing,2014,Percent,0.59259
