Location,Race Ethnicity,TimeFrame,DataFormat,Data
JEFFERSON COUNTY R-1,Hawaiian/Pacific Islander,2012,Percent,0.4204
JOHNSTOWN-MILLIKEN RE-5J,Hawaiian/Pacific Islander,2012,Percent,LNE
JULESBURG RE-1,Hawaiian/Pacific Islander,2012,Percent,LNE
KARVAL RE-23,Hawaiian/Pacific Islander,2012,Percent,LNE
KEENESBURG RE-3(J),Hawaiian/Pacific Islander,2012,Percent,LNE
KIM REORGANIZED 88,Hawaiian/Pacific Islander,2012,Percent,LNE
KIOWA C-2,Hawaiian/Pacific Islander,2012,Percent,LNE
KIT CARSON R-1,Hawaiian/Pacific Islander,2012,Percent,LNE
LA VETA RE-2,Hawaiian/Pacific Islander,2012,Percent,LNE
LAKE COUNTY R-1,Hawaiian/Pacific Islander,2012,Percent,LNE
LAMAR RE-2,Hawaiian/Pacific Islander,2012,Percent,LNE
LAS ANIMAS RE-1,Hawaiian/Pacific Islander,2012,Percent,LNE
LEWIS-PALMER 38,Hawaiian/Pacific Islander,2012,Percent,0.6897
LIBERTY SCHOOL DISTRICT J-4,Hawaiian/Pacific Islander,2012,Percent,LNE
LIMON RE-4J,Hawaiian/Pacific Islander,2012,Percent,LNE
LITTLETON 6,Hawaiian/Pacific Islander,2012,Percent,0.6
LONE STAR 101,Hawaiian/Pacific Islander,2012,Percent,LNE
MANCOS RE-6,Hawaiian/Pacific Islander,2012,Percent,LNE
MANITOU SPRINGS 14,Hawaiian/Pacific Islander,2012,Percent,LNE
MANZANOLA 3J,Hawaiian/Pacific Islander,2012,Percent,LNE
MAPLETON 1,Hawaiian/Pacific Islander,2012,Percent,0.2833
MC CLAVE RE-2,Hawaiian/Pacific Islander,2012,Percent,LNE
MEEKER RE1,Hawaiian/Pacific Islander,2012,Percent,LNE
MESA COUNTY VALLEY 51,Hawaiian/Pacific Islander,2012,Percent,0.4298
MIAMI/YODER 60 JT,Hawaiian/Pacific Islander,2012,Percent,LNE
MOFFAT 2,Hawaiian/Pacific Islander,2012,Percent,LNE
MOFFAT COUNTY RE:NO 1,Hawaiian/Pacific Islander,2012,Percent,LNE
MONTE VISTA C-8,Hawaiian/Pacific Islander,2012,Percent,LNE
MONTEZUMA-CORTEZ RE-1,Hawaiian/Pacific Islander,2012,Percent,0.2129
MONTROSE COUNTY RE-1J,Hawaiian/Pacific Islander,2012,Percent,0.5263
MOUNTAIN VALLEY RE 1,Hawaiian/Pacific Islander,2012,Percent,LNE
NORTH CONEJOS RE-1J,Hawaiian/Pacific Islander,2012,Percent,LNE
NORTH PARK R-1,Hawaiian/Pacific Islander,2012,Percent,LNE
NORTHGLENN-THORNTON 12,Hawaiian/Pacific Islander,2012,Percent,0.4221
NORWOOD R-2J,Hawaiian/Pacific Islander,2012,Percent,LNE
OTIS R-3,Hawaiian/Pacific Islander,2012,Percent,LNE
OURAY R-1,Hawaiian/Pacific Islander,2012,Percent,LNE
PARK (ESTES PARK) R-3,Hawaiian/Pacific Islander,2012,Percent,LNE
PARK COUNTY RE-2,Hawaiian/Pacific Islander,2012,Percent,LNE
PAWNEE RE-12,Hawaiian/Pacific Islander,2012,Percent,LNE
PEYTON 23 JT,Hawaiian/Pacific Islander,2012,Percent,LNE
PLAINVIEW RE-2,Hawaiian/Pacific Islander,2012,Percent,LNE
PLATEAU RE-5,Hawaiian/Pacific Islander,2012,Percent,LNE
PLATEAU VALLEY 50,Hawaiian/Pacific Islander,2012,Percent,LNE
PLATTE CANYON 1,Hawaiian/Pacific Islander,2012,Percent,LNE
PLATTE VALLEY RE-3,Hawaiian/Pacific Islander,2012,Percent,LNE
FALCON 49,Hispanic,2012,Percent,0.5079
FLORENCE RE-2,Hispanic,2012,Percent,0.4444
FORT MORGAN RE-3,Hispanic,2012,Percent,0.3369
FOUNTAIN 8,Hispanic,2012,Percent,0.5181
FOWLER R-4J,Hispanic,2012,Percent,0.5714
FRENCHMAN RE-3,Hispanic,2012,Percent,LNE
GARFIELD 16,Hispanic,2012,Percent,0.2689
GARFIELD RE-2,Hispanic,2012,Percent,0.3471
GENOA-HUGO C113,Hispanic,2012,Percent,LNE
GILPIN COUNTY RE-1,Hispanic,2012,Percent,0.4286
GRANADA RE-1,Hispanic,2012,Percent,0.4805
GREELEY 6,Hispanic,2012,Percent,0.3113
GUNNISON WATERSHED RE1J,Hispanic,2012,Percent,0.3727
HANOVER 28,Hispanic,2012,Percent,0.5333
HARRISON 2,Hispanic,2012,Percent,0.505
HAXTUN RE-2J,Hispanic,2012,Percent,LNE
HAYDEN RE-1,Hispanic,2012,Percent,0.4615
HINSDALE COUNTY RE 1,Hispanic,2012,Percent,LNE
HI-PLAINS R-23,Hispanic,2012,Percent,LNE
HOEHNE REORGANIZED 3,Hispanic,2012,Percent,0.4737
HOLLY RE-3,Hispanic,2012,Percent,0.4935
HOLYOKE RE-1J,Hispanic,2012,Percent,0.375
HUERFANO RE-1,Hispanic,2012,Percent,0.4163
IDALIA SCHOOL DISTRICT RJ-3,Hispanic,2012,Percent,0.5714
IGNACIO 11 JT,Hispanic,2012,Percent,0.4
JEFFERSON COUNTY R-1,Hispanic,2012,Percent,0.4313
JOHNSTOWN-MILLIKEN RE-5J,Hispanic,2012,Percent,0.3636
JULESBURG RE-1,Hispanic,2012,Percent,0.4462
KARVAL RE-23,Hispanic,2012,Percent,LNE
KEENESBURG RE-3(J),Hispanic,2012,Percent,0.4454
KIM REORGANIZED 88,Hispanic,2012,Percent,LNE
KIOWA C-2,Hispanic,2012,Percent,0.1875
KIT CARSON R-1,Hispanic,2012,Percent,LNE
LA VETA RE-2,Hispanic,2012,Percent,0.5581
LAKE COUNTY R-1,Hispanic,2012,Percent,0.3296
LAMAR RE-2,Hispanic,2012,Percent,0.4133
LAS ANIMAS RE-1,Hispanic,2012,Percent,0.363
LEWIS-PALMER 38,Hispanic,2012,Percent,0.6304
LIBERTY SCHOOL DISTRICT J-4,Hispanic,2012,Percent,LNE
LIMON RE-4J,Hispanic,2012,Percent,0.6087
LITTLETON 6,Hispanic,2012,Percent,0.5238
LONE STAR 101,Hispanic,2012,Percent,LNE
MANCOS RE-6,Hispanic,2012,Percent,0.375
MANITOU SPRINGS 14,Hispanic,2012,Percent,0.4783
MANZANOLA 3J,Hispanic,2012,Percent,0.2373
MAPLETON 1,Hispanic,2012,Percent,0.3142
MC CLAVE RE-2,Hispanic,2012,Percent,0.3448
MEEKER RE1,Hispanic,2012,Percent,0.2969
MESA COUNTY VALLEY 51,Hispanic,2012,Percent,0.3852
MIAMI/YODER 60 JT,Hispanic,2012,Percent,0.25
MOFFAT 2,Hispanic,2012,Percent,LNE
MOFFAT COUNTY RE:NO 1,Hispanic,2012,Percent,0.3226
MONTE VISTA C-8,Hispanic,2012,Percent,0.283
MONTEZUMA-CORTEZ RE-1,Hispanic,2012,Percent,0.3993
MONTROSE COUNTY RE-1J,Hispanic,2012,Percent,0.3661
MOUNTAIN VALLEY RE 1,Hispanic,2012,Percent,0.3529
NORTH CONEJOS RE-1J,Hispanic,2012,Percent,0.4917
NORTH PARK R-1,Hispanic,2012,Percent,0.5238
NORTHGLENN-THORNTON 12,Hispanic,2012,Percent,0.3807
NORWOOD R-2J,Hispanic,2012,Percent,LNE
OTIS R-3,Hispanic,2012,Percent,LNE
OURAY R-1,Hispanic,2012,Percent,LNE
PARK (ESTES PARK) R-3,Hispanic,2012,Percent,0.2555
PARK COUNTY RE-2,Hispanic,2012,Percent,0.6552
PAWNEE RE-12,Hispanic,2012,Percent,LNE
PEYTON 23 JT,Hispanic,2012,Percent,0.3421
PLAINVIEW RE-2,Hispanic,2012,Percent,LNE
PLATEAU RE-5,Hispanic,2012,Percent,LNE
PLATEAU VALLEY 50,Hispanic,2012,Percent,0.2571
PLATTE CANYON 1,Hispanic,2012,Percent,0.7547
PLATTE VALLEY RE-3,Hispanic,2012,Percent,LNE
FALCON 49,Native American,2012,Percent,0.6066
FLORENCE RE-2,Native American,2012,Percent,LNE
FORT MORGAN RE-3,Native American,2012,Percent,LNE
FOUNTAIN 8,Native American,2012,Percent,0.5667
FOWLER R-4J,Native American,2012,Percent,LNE
FRENCHMAN RE-3,Native American,2012,Percent,LNE
GARFIELD 16,Native American,2012,Percent,LNE
GARFIELD RE-2,Native American,2012,Percent,LNE
GENOA-HUGO C113,Native American,2012,Percent,LNE
GILPIN COUNTY RE-1,Native American,2012,Percent,LNE
GRANADA RE-1,Native American,2012,Percent,LNE
GREELEY 6,Native American,2012,Percent,0.375
GUNNISON WATERSHED RE1J,Native American,2012,Percent,LNE
HANOVER 28,Native American,2012,Percent,LNE
HARRISON 2,Native American,2012,Percent,0.4808
HAXTUN RE-2J,Native American,2012,Percent,LNE
HAYDEN RE-1,Native American,2012,Percent,LNE
HINSDALE COUNTY RE 1,Native American,2012,Percent,LNE
HI-PLAINS R-23,Native American,2012,Percent,LNE
HOEHNE REORGANIZED 3,Native American,2012,Percent,LNE
HOLLY RE-3,Native American,2012,Percent,LNE
HOLYOKE RE-1J,Native American,2012,Percent,LNE
HUERFANO RE-1,Native American,2012,Percent,0.3529
IDALIA SCHOOL DISTRICT RJ-3,Native American,2012,Percent,LNE
IGNACIO 11 JT,Native American,2012,Percent,0.177
JEFFERSON COUNTY R-1,Native American,2012,Percent,0.4204
JOHNSTOWN-MILLIKEN RE-5J,Native American,2012,Percent,LNE
JULESBURG RE-1,Native American,2012,Percent,LNE
KARVAL RE-23,Native American,2012,Percent,LNE
KEENESBURG RE-3(J),Native American,2012,Percent,LNE
KIM REORGANIZED 88,Native American,2012,Percent,LNE
KIOWA C-2,Native American,2012,Percent,LNE
KIT CARSON R-1,Native American,2012,Percent,LNE
LA VETA RE-2,Native American,2012,Percent,LNE
LAKE COUNTY R-1,Native American,2012,Percent,LNE
LAMAR RE-2,Native American,2012,Percent,LNE
LAS ANIMAS RE-1,Native American,2012,Percent,LNE
LEWIS-PALMER 38,Native American,2012,Percent,0.6897
LIBERTY SCHOOL DISTRICT J-4,Native American,2012,Percent,LNE
LIMON RE-4J,Native American,2012,Percent,LNE
LITTLETON 6,Native American,2012,Percent,0.6
LONE STAR 101,Native American,2012,Percent,LNE
MANCOS RE-6,Native American,2012,Percent,LNE
MANITOU SPRINGS 14,Native American,2012,Percent,LNE
MANZANOLA 3J,Native American,2012,Percent,LNE
MAPLETON 1,Native American,2012,Percent,0.2833
MC CLAVE RE-2,Native American,2012,Percent,LNE
MEEKER RE1,Native American,2012,Percent,LNE
MESA COUNTY VALLEY 51,Native American,2012,Percent,0.4298
MIAMI/YODER 60 JT,Native American,2012,Percent,LNE
MOFFAT 2,Native American,2012,Percent,LNE
MOFFAT COUNTY RE:NO 1,Native American,2012,Percent,LNE
MONTE VISTA C-8,Native American,2012,Percent,LNE
MONTEZUMA-CORTEZ RE-1,Native American,2012,Percent,0.2129
MONTROSE COUNTY RE-1J,Native American,2012,Percent,0.5263
MOUNTAIN VALLEY RE 1,Native American,2012,Percent,LNE
NORTH CONEJOS RE-1J,Native American,2012,Percent,LNE
NORTH PARK R-1,Native American,2012,Percent,LNE
NORTHGLENN-THORNTON 12,Native American,2012,Percent,0.4221
NORWOOD R-2J,Native American,2012,Percent,LNE
OTIS R-3,Native American,2012,Percent,LNE
OURAY R-1,Native American,2012,Percent,LNE
PARK (ESTES PARK) R-3,Native American,2012,Percent,LNE
PARK COUNTY RE-2,Native American,2012,Percent,LNE
PAWNEE RE-12,Native American,2012,Percent,LNE
PEYTON 23 JT,Native American,2012,Percent,LNE
PLAINVIEW RE-2,Native American,2012,Percent,LNE
PLATEAU RE-5,Native American,2012,Percent,LNE
PLATEAU VALLEY 50,Native American,2012,Percent,LNE
PLATTE CANYON 1,Native American,2012,Percent,LNE
PLATTE VALLEY RE-3,Native American,2012,Percent,LNE
FALCON 49,Two or more,2012,Percent,0.5714
FLORENCE RE-2,Two or more,2012,Percent,0.5135
FORT MORGAN RE-3,Two or more,2012,Percent,0.5263
FOUNTAIN 8,Two or more,2012,Percent,0.5655
FOWLER R-4J,Two or more,2012,Percent,LNE
FRENCHMAN RE-3,Two or more,2012,Percent,LNE
GARFIELD 16,Two or more,2012,Percent,0.4167
GARFIELD RE-2,Two or more,2012,Percent,0.5789
GENOA-HUGO C113,Two or more,2012,Percent,LNE
GILPIN COUNTY RE-1,Two or more,2012,Percent,LNE
GRANADA RE-1,Two or more,2012,Percent,LNE
GREELEY 6,Two or more,2012,Percent,0.4539
GUNNISON WATERSHED RE1J,Two or more,2012,Percent,0.55
HANOVER 28,Two or more,2012,Percent,LNE
HARRISON 2,Two or more,2012,Percent,0.5934
HAXTUN RE-2J,Two or more,2012,Percent,LNE
HAYDEN RE-1,Two or more,2012,Percent,LNE
HINSDALE COUNTY RE 1,Two or more,2012,Percent,LNE
HI-PLAINS R-23,Two or more,2012,Percent,LNE
HOEHNE REORGANIZED 3,Two or more,2012,Percent,LNE
HOLLY RE-3,Two or more,2012,Percent,LNE
HOLYOKE RE-1J,Two or more,2012,Percent,LNE
HUERFANO RE-1,Two or more,2012,Percent,LNE
IDALIA SCHOOL DISTRICT RJ-3,Two or more,2012,Percent,LNE
IGNACIO 11 JT,Two or more,2012,Percent,0.3846
JEFFERSON COUNTY R-1,Two or more,2012,Percent,0.6159
JOHNSTOWN-MILLIKEN RE-5J,Two or more,2012,Percent,0.7
JULESBURG RE-1,Two or more,2012,Percent,LNE
KARVAL RE-23,Two or more,2012,Percent,LNE
KEENESBURG RE-3(J),Two or more,2012,Percent,0.6765
KIM REORGANIZED 88,Two or more,2012,Percent,LNE
KIOWA C-2,Two or more,2012,Percent,LNE
KIT CARSON R-1,Two or more,2012,Percent,LNE
LA VETA RE-2,Two or more,2012,Percent,LNE
LAKE COUNTY R-1,Two or more,2012,Percent,LNE
LAMAR RE-2,Two or more,2012,Percent,0.5
LAS ANIMAS RE-1,Two or more,2012,Percent,LNE
LEWIS-PALMER 38,Two or more,2012,Percent,0.6752
LIBERTY SCHOOL DISTRICT J-4,Two or more,2012,Percent,LNE
LIMON RE-4J,Two or more,2012,Percent,LNE
LITTLETON 6,Two or more,2012,Percent,0.7241
LONE STAR 101,Two or more,2012,Percent,LNE
MANCOS RE-6,Two or more,2012,Percent,LNE
MANITOU SPRINGS 14,Two or more,2012,Percent,0.4146
MANZANOLA 3J,Two or more,2012,Percent,LNE
MAPLETON 1,Two or more,2012,Percent,0.5368
MC CLAVE RE-2,Two or more,2012,Percent,LNE
MEEKER RE1,Two or more,2012,Percent,LNE
MESA COUNTY VALLEY 51,Two or more,2012,Percent,0.4988
MIAMI/YODER 60 JT,Two or more,2012,Percent,LNE
MOFFAT 2,Two or more,2012,Percent,LNE
MOFFAT COUNTY RE:NO 1,Two or more,2012,Percent,0.4762
MONTE VISTA C-8,Two or more,2012,Percent,LNE
MONTEZUMA-CORTEZ RE-1,Two or more,2012,Percent,0.5714
MONTROSE COUNTY RE-1J,Two or more,2012,Percent,0.6
MOUNTAIN VALLEY RE 1,Two or more,2012,Percent,LNE
NORTH CONEJOS RE-1J,Two or more,2012,Percent,LNE
NORTH PARK R-1,Two or more,2012,Percent,LNE
NORTHGLENN-THORNTON 12,Two or more,2012,Percent,0.6606
NORWOOD R-2J,Two or more,2012,Percent,LNE
OTIS R-3,Two or more,2012,Percent,LNE
OURAY R-1,Two or more,2012,Percent,LNE
PARK (ESTES PARK) R-3,Two or more,2012,Percent,LNE
PARK COUNTY RE-2,Two or more,2012,Percent,LNE
PAWNEE RE-12,Two or more,2012,Percent,LNE
PEYTON 23 JT,Two or more,2012,Percent,LNE
PLAINVIEW RE-2,Two or more,2012,Percent,LNE
PLATEAU RE-5,Two or more,2012,Percent,LNE
PLATEAU VALLEY 50,Two or more,2012,Percent,LNE
PLATTE CANYON 1,Two or more,2012,Percent,0.5238
PLATTE VALLEY RE-3,Two or more,2012,Percent,LNE
FALCON 49,White,2012,Percent,0.6533
FLORENCE RE-2,White,2012,Percent,0.402
FORT MORGAN RE-3,White,2012,Percent,0.5452
FOUNTAIN 8,White,2012,Percent,0.5787
FOWLER R-4J,White,2012,Percent,0.6683
FRENCHMAN RE-3,White,2012,Percent,0.6703
GARFIELD 16,White,2012,Percent,0.4089
GARFIELD RE-2,White,2012,Percent,0.603
GENOA-HUGO C113,White,2012,Percent,0.5
GILPIN COUNTY RE-1,White,2012,Percent,0.5988
GRANADA RE-1,White,2012,Percent,0.8108
GREELEY 6,White,2012,Percent,0.5882
GUNNISON WATERSHED RE1J,White,2012,Percent,0.7038
HANOVER 28,White,2012,Percent,0.378
HARRISON 2,White,2012,Percent,0.6232
HAXTUN RE-2J,White,2012,Percent,0.5641
HAYDEN RE-1,White,2012,Percent,0.514
HINSDALE COUNTY RE 1,White,2012,Percent,0.7561
HI-PLAINS R-23,White,2012,Percent,0.5313
HOEHNE REORGANIZED 3,White,2012,Percent,0.6126
HOLLY RE-3,White,2012,Percent,0.6316
HOLYOKE RE-1J,White,2012,Percent,0.6333
HUERFANO RE-1,White,2012,Percent,0.5301
IDALIA SCHOOL DISTRICT RJ-3,White,2012,Percent,0.6863
IGNACIO 11 JT,White,2012,Percent,0.449
JEFFERSON COUNTY R-1,White,2012,Percent,0.6828
JOHNSTOWN-MILLIKEN RE-5J,White,2012,Percent,0.6277
JULESBURG RE-1,White,2012,Percent,0.3012
KARVAL RE-23,White,2012,Percent,0.2308
KEENESBURG RE-3(J),White,2012,Percent,0.5518
KIM REORGANIZED 88,White,2012,Percent,0.64
KIOWA C-2,White,2012,Percent,0.6
KIT CARSON R-1,White,2012,Percent,0.6324
LA VETA RE-2,White,2012,Percent,0.5402
LAKE COUNTY R-1,White,2012,Percent,0.6398
LAMAR RE-2,White,2012,Percent,0.6143
LAS ANIMAS RE-1,White,2012,Percent,0.6165
LEWIS-PALMER 38,White,2012,Percent,0.7555
LIBERTY SCHOOL DISTRICT J-4,White,2012,Percent,0.561
LIMON RE-4J,White,2012,Percent,0.6146
LITTLETON 6,White,2012,Percent,0.7465
LONE STAR 101,White,2012,Percent,0.6508
MANCOS RE-6,White,2012,Percent,0.6142
MANITOU SPRINGS 14,White,2012,Percent,0.5656
MANZANOLA 3J,White,2012,Percent,0.4194
MAPLETON 1,White,2012,Percent,0.4144
MC CLAVE RE-2,White,2012,Percent,0.6789
MEEKER RE1,White,2012,Percent,0.6025
MESA COUNTY VALLEY 51,White,2012,Percent,0.5539
MIAMI/YODER 60 JT,White,2012,Percent,0.4228
MOFFAT 2,White,2012,Percent,0.4851
MOFFAT COUNTY RE:NO 1,White,2012,Percent,0.4817
MONTE VISTA C-8,White,2012,Percent,0.4667
MONTEZUMA-CORTEZ RE-1,White,2012,Percent,0.5467
MONTROSE COUNTY RE-1J,White,2012,Percent,0.5841
MOUNTAIN VALLEY RE 1,White,2012,Percent,0.449
NORTH CONEJOS RE-1J,White,2012,Percent,0.7361
NORTH PARK R-1,White,2012,Percent,0.6854
NORTHGLENN-THORNTON 12,White,2012,Percent,0.6153
NORWOOD R-2J,White,2012,Percent,0.5573
OTIS R-3,White,2012,Percent,0.4639
OURAY R-1,White,2012,Percent,0.7474
PARK (ESTES PARK) R-3,White,2012,Percent,0.6493
PARK COUNTY RE-2,White,2012,Percent,0.7149
PAWNEE RE-12,White,2012,Percent,0.4528
PEYTON 23 JT,White,2012,Percent,0.5954
PLAINVIEW RE-2,White,2012,Percent,0.4634
PLATEAU RE-5,White,2012,Percent,0.7069
PLATEAU VALLEY 50,White,2012,Percent,0.4971
PLATTE CANYON 1,White,2012,Percent,0.6963
PLATTE VALLEY RE-3,White,2012,Percent,0.6825
FALCON 49,All Students,2013,Percent,0.59693
FLORENCE RE-2,All Students,2013,Percent,0.44552
FORT MORGAN RE-3,All Students,2013,Percent,0.43326
FOUNTAIN 8,All Students,2013,Percent,0.56696
FOWLER R-4J,All Students,2013,Percent,0.65779
FRENCHMAN RE-3,All Students,2013,Percent,0.62205
GARFIELD 16,All Students,2013,Percent,0.37355
GARFIELD RE-2,All Students,2013,Percent,0.49435
GENOA-HUGO C113,All Students,2013,Percent,0.52688
GILPIN COUNTY RE-1,All Students,2013,Percent,0.5283
GRANADA RE-1,All Students,2013,Percent,0.54783
GREELEY 6,All Students,2013,Percent,0.42336
GUNNISON WATERSHED RE1J,All Students,2013,Percent,0.63628
HANOVER 28,All Students,2013,Percent,0.39726
HARRISON 2,All Students,2013,Percent,0.55823
HAXTUN RE-2J,All Students,2013,Percent,0.56354
HAYDEN RE-1,All Students,2013,Percent,0.54206
HINSDALE COUNTY RE 1,All Students,2013,Percent,0.85366
HI-PLAINS R-23,All Students,2013,Percent,0.4625
HOEHNE REORGANIZED 3,All Students,2013,Percent,0.55714
HOLLY RE-3,All Students,2013,Percent,0.42529
HOLYOKE RE-1J,All Students,2013,Percent,0.54545
HUERFANO RE-1,All Students,2013,Percent,0.38762
IDALIA SCHOOL DISTRICT RJ-3,All Students,2013,Percent,0.51163
IGNACIO 11 JT,All Students,2013,Percent,0.36636
JEFFERSON COUNTY R-1,All Students,2013,Percent,0.62615
JOHNSTOWN-MILLIKEN RE-5J,All Students,2013,Percent,0.56884
JULESBURG RE-1,All Students,2013,Percent,0.34906
KARVAL RE-23,All Students,2013,Percent,0.23438
KEENESBURG RE-3(J),All Students,2013,Percent,0.50856
KIM REORGANIZED 88,All Students,2013,Percent,0.69697
KIOWA C-2,All Students,2013,Percent,0.54082
KIT CARSON R-1,All Students,2013,Percent,0.63235
LA VETA RE-2,All Students,2013,Percent,0.5748
LAKE COUNTY R-1,All Students,2013,Percent,0.34277
LAMAR RE-2,All Students,2013,Percent,0.50695
LAS ANIMAS RE-1,All Students,2013,Percent,0.56522
LEWIS-PALMER 38,All Students,2013,Percent,0.74293
LIBERTY SCHOOL DISTRICT J-4,All Students,2013,Percent,0.55814
LIMON RE-4J,All Students,2013,Percent,0.625
LITTLETON 6,All Students,2013,Percent,0.70515
LONE STAR 101,All Students,2013,Percent,0.65789
MANCOS RE-6,All Students,2013,Percent,0.54032
MANITOU SPRINGS 14,All Students,2013,Percent,0.56526
MANZANOLA 3J,All Students,2013,Percent,0.40541
MAPLETON 1,All Students,2013,Percent,0.3708
MC CLAVE RE-2,All Students,2013,Percent,0.51678
MEEKER RE1,All Students,2013,Percent,0.60938
MESA COUNTY VALLEY 51,All Students,2013,Percent,0.53263
MIAMI/YODER 60 JT,All Students,2013,Percent,0.38636
MOFFAT 2,All Students,2013,Percent,0.57522
MOFFAT COUNTY RE:NO 1,All Students,2013,Percent,0.44246
MONTE VISTA C-8,All Students,2013,Percent,0.32921
MONTEZUMA-CORTEZ RE-1,All Students,2013,Percent,0.39974
MONTROSE COUNTY RE-1J,All Students,2013,Percent,0.50325
MOUNTAIN VALLEY RE 1,All Students,2013,Percent,0.39189
NORTH CONEJOS RE-1J,All Students,2013,Percent,0.5088
NORTH PARK R-1,All Students,2013,Percent,0.63063
NORTHGLENN-THORNTON 12,All Students,2013,Percent,0.54072
NORWOOD R-2J,All Students,2013,Percent,0.47712
OTIS R-3,All Students,2013,Percent,0.53846
OURAY R-1,All Students,2013,Percent,0.82203
PARK (ESTES PARK) R-3,All Students,2013,Percent,0.56761
PARK COUNTY RE-2,All Students,2013,Percent,0.64935
PAWNEE RE-12,All Students,2013,Percent,0.47059
PEYTON 23 JT,All Students,2013,Percent,0.58151
PLAINVIEW RE-2,All Students,2013,Percent,0.44
PLATEAU RE-5,All Students,2013,Percent,0.70339
PLATEAU VALLEY 50,All Students,2013,Percent,0.36555
PLATTE CANYON 1,All Students,2013,Percent,0.71005
PLATTE VALLEY RE-3,All Students,2013,Percent,0.66667
FALCON 49,Asian,2013,Percent,0.722
FLORENCE RE-2,Asian,2013,Percent,LNE
FORT MORGAN RE-3,Asian,2013,Percent,LNE
FOUNTAIN 8,Asian,2013,Percent,0.7973
FOWLER R-4J,Asian,2013,Percent,LNE
FRENCHMAN RE-3,Asian,2013,Percent,LNE
GARFIELD 16,Asian,2013,Percent,LNE
GARFIELD RE-2,Asian,2013,Percent,LNE
GENOA-HUGO C113,Asian,2013,Percent,LNE
GILPIN COUNTY RE-1,Asian,2013,Percent,LNE
GRANADA RE-1,Asian,2013,Percent,LNE
GREELEY 6,Asian,2013,Percent,0.4053
GUNNISON WATERSHED RE1J,Asian,2013,Percent,LNE
HANOVER 28,Asian,2013,Percent,LNE
HARRISON 2,Asian,2013,Percent,0.7383
HAXTUN RE-2J,Asian,2013,Percent,LNE
HAYDEN RE-1,Asian,2013,Percent,LNE
HINSDALE COUNTY RE 1,Asian,2013,Percent,LNE
HI-PLAINS R-23,Asian,2013,Percent,LNE
HOEHNE REORGANIZED 3,Asian,2013,Percent,LNE
HOLLY RE-3,Asian,2013,Percent,LNE
HOLYOKE RE-1J,Asian,2013,Percent,LNE
HUERFANO RE-1,Asian,2013,Percent,LNE
IDALIA SCHOOL DISTRICT RJ-3,Asian,2013,Percent,LNE
IGNACIO 11 JT,Asian,2013,Percent,LNE
JEFFERSON COUNTY R-1,Asian,2013,Percent,0.7627
JOHNSTOWN-MILLIKEN RE-5J,Asian,2013,Percent,LNE
JULESBURG RE-1,Asian,2013,Percent,LNE
KARVAL RE-23,Asian,2013,Percent,LNE
KEENESBURG RE-3(J),Asian,2013,Percent,LNE
KIM REORGANIZED 88,Asian,2013,Percent,LNE
KIOWA C-2,Asian,2013,Percent,LNE
KIT CARSON R-1,Asian,2013,Percent,LNE
LA VETA RE-2,Asian,2013,Percent,LNE
LAKE COUNTY R-1,Asian,2013,Percent,LNE
LAMAR RE-2,Asian,2013,Percent,LNE
LAS ANIMAS RE-1,Asian,2013,Percent,LNE
LEWIS-PALMER 38,Asian,2013,Percent,0.6847
LIBERTY SCHOOL DISTRICT J-4,Asian,2013,Percent,LNE
LIMON RE-4J,Asian,2013,Percent,LNE
LITTLETON 6,Asian,2013,Percent,0.7951
LONE STAR 101,Asian,2013,Percent,LNE
MANCOS RE-6,Asian,2013,Percent,LNE
MANITOU SPRINGS 14,Asian,2013,Percent,LNE
MANZANOLA 3J,Asian,2013,Percent,LNE
MAPLETON 1,Asian,2013,Percent,0.575
MC CLAVE RE-2,Asian,2013,Percent,LNE
MEEKER RE1,Asian,2013,Percent,LNE
MESA COUNTY VALLEY 51,Asian,2013,Percent,0.6923
MIAMI/YODER 60 JT,Asian,2013,Percent,LNE
MOFFAT 2,Asian,2013,Percent,LNE
MOFFAT COUNTY RE:NO 1,Asian,2013,Percent,LNE
MONTE VISTA C-8,Asian,2013,Percent,LNE
MONTEZUMA-CORTEZ RE-1,Asian,2013,Percent,LNE
MONTROSE COUNTY RE-1J,Asian,2013,Percent,0.6818
MOUNTAIN VALLEY RE 1,Asian,2013,Percent,LNE
NORTH CONEJOS RE-1J,Asian,2013,Percent,LNE
NORTH PARK R-1,Asian,2013,Percent,LNE
NORTHGLENN-THORNTON 12,Asian,2013,Percent,0.72
NORWOOD R-2J,Asian,2013,Percent,LNE
OTIS R-3,Asian,2013,Percent,LNE
OURAY R-1,Asian,2013,Percent,LNE
PARK (ESTES PARK) R-3,Asian,2013,Percent,LNE
PARK COUNTY RE-2,Asian,2013,Percent,LNE
PAWNEE RE-12,Asian,2013,Percent,LNE
PEYTON 23 JT,Asian,2013,Percent,LNE
PLAINVIEW RE-2,Asian,2013,Percent,LNE
PLATEAU RE-5,Asian,2013,Percent,LNE
PLATEAU VALLEY 50,Asian,2013,Percent,LNE
PLATTE CANYON 1,Asian,2013,Percent,LNE
PLATTE VALLEY RE-3,Asian,2013,Percent,LNE
FALCON 49,Black,2013,Percent,0.4378
FLORENCE RE-2,Black,2013,Percent,LNE
FORT MORGAN RE-3,Black,2013,Percent,0.0702
FOUNTAIN 8,Black,2013,Percent,0.4472
FOWLER R-4J,Black,2013,Percent,LNE
