Location,Score,TimeFrame,DataFormat,Data
CHEYENNE COUNTY RE-5,Math,2012,Percent,LNE
CHEYENNE MOUNTAIN 12,Math,2012,Percent,0.959
CLEAR CREEK RE-1,Math,2012,Percent,0.785
COLORADO SPRINGS 11,Math,2012,Percent,0.74
COTOPAXI RE-3,Math,2012,Percent,LNE
CREEDE CONSOLIDATED 1,Math,2012,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Math,2012,Percent,0.719
CROWLEY COUNTY RE-1-J,Math,2012,Percent,0.731
CUSTER COUNTY SCHOOL DISTRICT C-1,Math,2012,Percent,0.652
DE BEQUE 49JT,Math,2012,Percent,LNE
DEER TRAIL 26J,Math,2012,Percent,LNE
DEL NORTE C-7,Math,2012,Percent,0.886
DELTA COUNTY 50(J),Math,2012,Percent,0.765
DENVER COUNTY 1,Math,2012,Percent,0.541
DOLORES COUNTY RE NO.2,Math,2012,Percent,0.714
DOLORES RE-4A,Math,2012,Percent,0.702
DOUGLAS COUNTY RE 1,Math,2012,Percent,0.818
DURANGO 9-R,Math,2012,Percent,0.754
EADS RE-1,Math,2012,Percent,LNE
EAGLE COUNTY RE 50,Math,2012,Percent,0.696
EAST GRAND 2,Math,2012,Percent,0.819
EAST OTERO R-1,Math,2012,Percent,0.577
EAST YUMA COUNTY RJ-2,Math,2012,Percent,N/A
EATON RE-2,Math,2012,Percent,0.855
EDISON 54 JT,Math,2012,Percent,LNE
ELBERT 200,Math,2012,Percent,1
ELIZABETH C-1,Math,2012,Percent,0.789
ELLICOTT 22,Math,2012,Percent,0.67
ENGLEWOOD 1,Math,2012,Percent,0.592
FALCON 49,Math,2012,Percent,0.797
FLORENCE RE-2,Math,2012,Percent,0.725
BRUSH RE-2(J),Writing,2012,Percent,0.50505
BUENA VISTA R-31,Writing,2012,Percent,0.51282
BUFFALO RE-4,Writing,2012,Percent,0.45455
BURLINGTON RE-6J,Writing,2012,Percent,0.32609
BYERS 32J,Writing,2012,Percent,0.51852
CALHAN RJ-1,Writing,2012,Percent,0.37143
CAMPO RE-6,Writing,2012,Percent,LNE
CANON CITY RE-1,Writing,2012,Percent,0.44366
CENTENNIAL R-1,Writing,2012,Percent,LNE
CENTER 26 JT,Writing,2012,Percent,0.26667
CHERAW 31,Writing,2012,Percent,LNE
CHERRY CREEK 5,Writing,2012,Percent,0.5957
CHEYENNE COUNTY RE-5,Writing,2012,Percent,LNE
CHEYENNE MOUNTAIN 12,Writing,2012,Percent,0.84795
CLEAR CREEK RE-1,Writing,2012,Percent,0.53846
COLORADO SPRINGS 11,Writing,2012,Percent,0.52848
COTOPAXI RE-3,Writing,2012,Percent,LNE
CREEDE CONSOLIDATED 1,Writing,2012,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Writing,2012,Percent,0.46875
CROWLEY COUNTY RE-1-J,Writing,2012,Percent,0.26923
CUSTER COUNTY SCHOOL DISTRICT C-1,Writing,2012,Percent,0.56522
DE BEQUE 49JT,Writing,2012,Percent,LNE
DEER TRAIL 26J,Writing,2012,Percent,LNE
DEL NORTE C-7,Writing,2012,Percent,0.62857
DELTA COUNTY 50(J),Writing,2012,Percent,0.58549
DENVER COUNTY 1,Writing,2012,Percent,0.42097
DOLORES COUNTY RE NO.2,Writing,2012,Percent,0.28571
DOLORES RE-4A,Writing,2012,Percent,0.53191
DOUGLAS COUNTY RE 1,Writing,2012,Percent,0.62313
DURANGO 9-R,Writing,2012,Percent,0.59079
EADS RE-1,Writing,2012,Percent,LNE
EAGLE COUNTY RE 50,Writing,2012,Percent,0.49811
EAST GRAND 2,Writing,2012,Percent,0.57143
EAST OTERO R-1,Writing,2012,Percent,0.23423
EAST YUMA COUNTY RJ-2,Writing,2012,Percent,N/A
EATON RE-2,Writing,2012,Percent,0.64828
EDISON 54 JT,Writing,2012,Percent,LNE
ELBERT 200,Writing,2012,Percent,0.625
ELIZABETH C-1,Writing,2012,Percent,0.52973
ELLICOTT 22,Writing,2012,Percent,0.42708
ENGLEWOOD 1,Writing,2012,Percent,0.32821
FALCON 49,Writing,2012,Percent,0.58176
FLORENCE RE-2,Writing,2012,Percent,0.5098
BRUSH RE-2(J),Math,2013,Percent,0.66667
BUENA VISTA R-31,Math,2013,Percent,0.64
BUFFALO RE-4,Math,2013,Percent,0.90909
BURLINGTON RE-6J,Math,2013,Percent,0.66038
BYERS 32J,Math,2013,Percent,0.79412
CALHAN RJ-1,Math,2013,Percent,0.71429
CAMPO RE-6,Math,2013,Percent,LNE
CANON CITY RE-1,Math,2013,Percent,0.73984
CENTENNIAL R-1,Math,2013,Percent,LNE
CENTER 26 JT,Math,2013,Percent,0.76923
CHERAW 31,Math,2013,Percent,LNE
CHERRY CREEK 5,Math,2013,Percent,0.8162
CHEYENNE COUNTY RE-5,Math,2013,Percent,LNE
CHEYENNE MOUNTAIN 12,Math,2013,Percent,0.91885
CLEAR CREEK RE-1,Math,2013,Percent,0.82051
COLORADO SPRINGS 11,Math,2013,Percent,0.7535
COTOPAXI RE-3,Math,2013,Percent,0.68182
CREEDE CONSOLIDATED 1,Math,2013,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Math,2013,Percent,0.6875
CROWLEY COUNTY RE-1-J,Math,2013,Percent,0.85714
CUSTER COUNTY SCHOOL DISTRICT C-1,Math,2013,Percent,0.92857
DE BEQUE 49JT,Math,2013,Percent,LNE
DEER TRAIL 26J,Math,2013,Percent,LNE
DEL NORTE C-7,Math,2013,Percent,0.82759
DELTA COUNTY 50(J),Math,2013,Percent,0.7507
DENVER COUNTY 1,Math,2013,Percent,0.59279
DOLORES COUNTY RE NO.2,Math,2013,Percent,0.68182
DOLORES RE-4A,Math,2013,Percent,0.64583
DOUGLAS COUNTY RE 1,Math,2013,Percent,0.81653
DURANGO 9-R,Math,2013,Percent,0.72981
EADS RE-1,Math,2013,Percent,LNE
EAGLE COUNTY RE 50,Math,2013,Percent,0.68515
EAST GRAND 2,Math,2013,Percent,0.81609
EAST OTERO R-1,Math,2013,Percent,0.48214
EAST YUMA COUNTY RJ-2,Math,2013,Percent,N/A
EATON RE-2,Math,2013,Percent,0.85806
EDISON 54 JT,Math,2013,Percent,LNE
ELBERT 200,Math,2013,Percent,LNE
ELIZABETH C-1,Math,2013,Percent,0.76842
ELLICOTT 22,Math,2013,Percent,0.87879
ENGLEWOOD 1,Math,2013,Percent,0.55288
FALCON 49,Math,2013,Percent,0.80593
FLORENCE RE-2,Math,2013,Percent,0.76699
BRUSH RE-2(J),Math,2014,Percent,0.72277
BUENA VISTA R-31,Math,2014,Percent,0.58462
BUFFALO RE-4,Math,2014,Percent,0.83333
BURLINGTON RE-6J,Math,2014,Percent,0.70909
BYERS 32J,Math,2014,Percent,0.7619
CALHAN RJ-1,Math,2014,Percent,0.63889
CAMPO RE-6,Math,2014,Percent,LNE
CANON CITY RE-1,Math,2014,Percent,0.7234
CENTENNIAL R-1,Math,2014,Percent,0.52941
CENTER 26 JT,Math,2014,Percent,0.61111
CHERAW 31,Math,2014,Percent,0.52632
CHERRY CREEK 5,Math,2014,Percent,0.79426
CHEYENNE COUNTY RE-5,Math,2014,Percent,LNE
CHEYENNE MOUNTAIN 12,Math,2014,Percent,0.90349
CLEAR CREEK RE-1,Math,2014,Percent,0.77778
COLORADO SPRINGS 11,Math,2014,Percent,0.71615
COTOPAXI RE-3,Math,2014,Percent,LNE
CREEDE CONSOLIDATED 1,Math,2014,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Math,2014,Percent,0.61111
CROWLEY COUNTY RE-1-J,Math,2014,Percent,0.72727
CUSTER COUNTY SCHOOL DISTRICT C-1,Math,2014,Percent,0.79167
DE BEQUE 49JT,Math,2014,Percent,LNE
DEER TRAIL 26J,Math,2014,Percent,LNE
DEL NORTE C-7,Math,2014,Percent,0.75758
DELTA COUNTY 50(J),Math,2014,Percent,0.67365
DENVER COUNTY 1,Math,2014,Percent,0.59906
DOLORES COUNTY RE NO.2,Math,2014,Percent,0.83333
DOLORES RE-4A,Math,2014,Percent,0.65306
DOUGLAS COUNTY RE 1,Math,2014,Percent,0.80429
DURANGO 9-R,Math,2014,Percent,0.75603
EADS RE-1,Math,2014,Percent,LNE
EAGLE COUNTY RE 50,Math,2014,Percent,0.66594
EAST GRAND 2,Math,2014,Percent,0.85437
EAST OTERO R-1,Math,2014,Percent,0.56667
EAST YUMA COUNTY RJ-2,Math,2014,Percent,N/A
EATON RE-2,Math,2014,Percent,0.84177
EDISON 54 JT,Math,2014,Percent,LNE
ELBERT 200,Math,2014,Percent,LNE
ELIZABETH C-1,Math,2014,Percent,0.76437
ELLICOTT 22,Math,2014,Percent,0.78378
ENGLEWOOD 1,Math,2014,Percent,0.54028
FALCON 49,Math,2014,Percent,0.76774
FLORENCE RE-2,Math,2014,Percent,0.77083
BRUSH RE-2(J),Reading,2013,Percent,0.64045
BUENA VISTA R-31,Reading,2013,Percent,0.78378
BUFFALO RE-4,Reading,2013,Percent,0.90909
BURLINGTON RE-6J,Reading,2013,Percent,0.69231
BYERS 32J,Reading,2013,Percent,0.85294
CALHAN RJ-1,Reading,2013,Percent,0.59259
CAMPO RE-6,Reading,2013,Percent,LNE
CANON CITY RE-1,Reading,2013,Percent,0.75806
CENTENNIAL R-1,Reading,2013,Percent,LNE
CENTER 26 JT,Reading,2013,Percent,0.61538
CHERAW 31,Reading,2013,Percent,LNE
CHERRY CREEK 5,Reading,2013,Percent,0.79581
CHEYENNE COUNTY RE-5,Reading,2013,Percent,LNE
CHEYENNE MOUNTAIN 12,Reading,2013,Percent,0.91123
CLEAR CREEK RE-1,Reading,2013,Percent,0.85897
COLORADO SPRINGS 11,Reading,2013,Percent,0.72217
COTOPAXI RE-3,Reading,2013,Percent,0.59091
CREEDE CONSOLIDATED 1,Reading,2013,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Reading,2013,Percent,0.875
CROWLEY COUNTY RE-1-J,Reading,2013,Percent,0.85
CUSTER COUNTY SCHOOL DISTRICT C-1,Reading,2013,Percent,0.89286
DE BEQUE 49JT,Reading,2013,Percent,LNE
DEER TRAIL 26J,Reading,2013,Percent,LNE
DEL NORTE C-7,Reading,2013,Percent,0.68966
DELTA COUNTY 50(J),Reading,2013,Percent,0.71348
DENVER COUNTY 1,Reading,2013,Percent,0.60531
DOLORES COUNTY RE NO.2,Reading,2013,Percent,0.63636
DOLORES RE-4A,Reading,2013,Percent,0.67347
DOUGLAS COUNTY RE 1,Reading,2013,Percent,0.81493
DURANGO 9-R,Reading,2013,Percent,0.75155
EADS RE-1,Reading,2013,Percent,LNE
EAGLE COUNTY RE 50,Reading,2013,Percent,0.72098
EAST GRAND 2,Reading,2013,Percent,0.80682
EAST OTERO R-1,Reading,2013,Percent,0.48673
EAST YUMA COUNTY RJ-2,Reading,2013,Percent,N/A
EATON RE-2,Reading,2013,Percent,0.84416
EDISON 54 JT,Reading,2013,Percent,LNE
ELBERT 200,Reading,2013,Percent,LNE
ELIZABETH C-1,Reading,2013,Percent,0.78191
ELLICOTT 22,Reading,2013,Percent,0.68657
ENGLEWOOD 1,Reading,2013,Percent,0.55024
FALCON 49,Reading,2013,Percent,0.784
FLORENCE RE-2,Reading,2013,Percent,0.71569
BRUSH RE-2(J),Reading,2014,Percent,0.70588
BUENA VISTA R-31,Reading,2014,Percent,0.75385
BUFFALO RE-4,Reading,2014,Percent,0.875
BURLINGTON RE-6J,Reading,2014,Percent,0.58182
BYERS 32J,Reading,2014,Percent,0.78571
CALHAN RJ-1,Reading,2014,Percent,0.66667
CAMPO RE-6,Reading,2014,Percent,LNE
CANON CITY RE-1,Reading,2014,Percent,0.71731
CENTENNIAL R-1,Reading,2014,Percent,0.76471
CENTER 26 JT,Reading,2014,Percent,0.66667
CHERAW 31,Reading,2014,Percent,0.72222
CHERRY CREEK 5,Reading,2014,Percent,0.76696
CHEYENNE COUNTY RE-5,Reading,2014,Percent,LNE
CHEYENNE MOUNTAIN 12,Reading,2014,Percent,0.89247
CLEAR CREEK RE-1,Reading,2014,Percent,0.88889
COLORADO SPRINGS 11,Reading,2014,Percent,0.68473
COTOPAXI RE-3,Reading,2014,Percent,LNE
CREEDE CONSOLIDATED 1,Reading,2014,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Reading,2014,Percent,0.77778
CROWLEY COUNTY RE-1-J,Reading,2014,Percent,0.84375
CUSTER COUNTY SCHOOL DISTRICT C-1,Reading,2014,Percent,0.66667
DE BEQUE 49JT,Reading,2014,Percent,LNE
DEER TRAIL 26J,Reading,2014,Percent,LNE
DEL NORTE C-7,Reading,2014,Percent,0.85294
DELTA COUNTY 50(J),Reading,2014,Percent,0.7027
DENVER COUNTY 1,Reading,2014,Percent,0.59689
DOLORES COUNTY RE NO.2,Reading,2014,Percent,0.70833
DOLORES RE-4A,Reading,2014,Percent,0.7234
DOUGLAS COUNTY RE 1,Reading,2014,Percent,0.79067
DURANGO 9-R,Reading,2014,Percent,0.78495
EADS RE-1,Reading,2014,Percent,LNE
EAGLE COUNTY RE 50,Reading,2014,Percent,0.64302
EAST GRAND 2,Reading,2014,Percent,0.83495
EAST OTERO R-1,Reading,2014,Percent,0.51667
EAST YUMA COUNTY RJ-2,Reading,2014,Percent,N/A
EATON RE-2,Reading,2014,Percent,0.79618
EDISON 54 JT,Reading,2014,Percent,LNE
ELBERT 200,Reading,2014,Percent,LNE
ELIZABETH C-1,Reading,2014,Percent,0.72159
ELLICOTT 22,Reading,2014,Percent,0.66197
ENGLEWOOD 1,Reading,2014,Percent,0.63768
FALCON 49,Reading,2014,Percent,0.73036
FLORENCE RE-2,Reading,2014,Percent,0.75258
BRUSH RE-2(J),Writing,2014,Percent,0.40594
BUENA VISTA R-31,Writing,2014,Percent,0.56923
BUFFALO RE-4,Writing,2014,Percent,0.54167
BURLINGTON RE-6J,Writing,2014,Percent,0.34545
BYERS 32J,Writing,2014,Percent,0.42857
CALHAN RJ-1,Writing,2014,Percent,0.38889
CAMPO RE-6,Writing,2014,Percent,LNE
CANON CITY RE-1,Writing,2014,Percent,0.38246
CENTENNIAL R-1,Writing,2014,Percent,0.29412
CENTER 26 JT,Writing,2014,Percent,0.52778
CHERAW 31,Writing,2014,Percent,0.36842
CHERRY CREEK 5,Writing,2014,Percent,0.57308
CHEYENNE COUNTY RE-5,Writing,2014,Percent,LNE
CHEYENNE MOUNTAIN 12,Writing,2014,Percent,0.75871
CLEAR CREEK RE-1,Writing,2014,Percent,0.61111
COLORADO SPRINGS 11,Writing,2014,Percent,0.44865
COTOPAXI RE-3,Writing,2014,Percent,LNE
CREEDE CONSOLIDATED 1,Writing,2014,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Writing,2014,Percent,0.5
CROWLEY COUNTY RE-1-J,Writing,2014,Percent,0.57576
CUSTER COUNTY SCHOOL DISTRICT C-1,Writing,2014,Percent,0.375
DE BEQUE 49JT,Writing,2014,Percent,LNE
DEER TRAIL 26J,Writing,2014,Percent,LNE
DEL NORTE C-7,Writing,2014,Percent,0.66667
DELTA COUNTY 50(J),Writing,2014,Percent,0.55389
DENVER COUNTY 1,Writing,2014,Percent,0.42577
DOLORES COUNTY RE NO.2,Writing,2014,Percent,0.45833
DOLORES RE-4A,Writing,2014,Percent,0.42857
DOUGLAS COUNTY RE 1,Writing,2014,Percent,0.60808
DURANGO 9-R,Writing,2014,Percent,0.54813
EADS RE-1,Writing,2014,Percent,LNE
EAGLE COUNTY RE 50,Writing,2014,Percent,0.46018
EAST GRAND 2,Writing,2014,Percent,0.65049
EAST OTERO R-1,Writing,2014,Percent,0.16529
EAST YUMA COUNTY RJ-2,Writing,2014,Percent,N/A
EATON RE-2,Writing,2014,Percent,0.61392
EDISON 54 JT,Writing,2014,Percent,LNE
ELBERT 200,Writing,2014,Percent,LNE
ELIZABETH C-1,Writing,2014,Percent,0.47126
ELLICOTT 22,Writing,2014,Percent,0.58904
ENGLEWOOD 1,Writing,2014,Percent,0.27014
FALCON 49,Writing,2014,Percent,0.5712
FLORENCE RE-2,Writing,2014,Percent,0.51042
BRUSH RE-2(J),Writing,2013,Percent,0.40659
BUENA VISTA R-31,Writing,2013,Percent,0.45333
BUFFALO RE-4,Writing,2013,Percent,0.86364
BURLINGTON RE-6J,Writing,2013,Percent,0.37736
BYERS 32J,Writing,2013,Percent,0.5
CALHAN RJ-1,Writing,2013,Percent,0.35714
CAMPO RE-6,Writing,2013,Percent,LNE
CANON CITY RE-1,Writing,2013,Percent,0.44715
CENTENNIAL R-1,Writing,2013,Percent,LNE
CENTER 26 JT,Writing,2013,Percent,0.30769
CHERAW 31,Writing,2013,Percent,LNE
CHERRY CREEK 5,Writing,2013,Percent,0.58342
CHEYENNE COUNTY RE-5,Writing,2013,Percent,LNE
CHEYENNE MOUNTAIN 12,Writing,2013,Percent,0.74084
CLEAR CREEK RE-1,Writing,2013,Percent,0.46154
COLORADO SPRINGS 11,Writing,2013,Percent,0.47247
COTOPAXI RE-3,Writing,2013,Percent,0.18182
CREEDE CONSOLIDATED 1,Writing,2013,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Writing,2013,Percent,0.3125
CROWLEY COUNTY RE-1-J,Writing,2013,Percent,0.69048
CUSTER COUNTY SCHOOL DISTRICT C-1,Writing,2013,Percent,0.71429
DE BEQUE 49JT,Writing,2013,Percent,LNE
DEER TRAIL 26J,Writing,2013,Percent,LNE
DEL NORTE C-7,Writing,2013,Percent,0.51724
DELTA COUNTY 50(J),Writing,2013,Percent,0.60224
DENVER COUNTY 1,Writing,2013,Percent,0.39927
DOLORES COUNTY RE NO.2,Writing,2013,Percent,0.40909
DOLORES RE-4A,Writing,2013,Percent,0.5
DOUGLAS COUNTY RE 1,Writing,2013,Percent,0.62781
DURANGO 9-R,Writing,2013,Percent,0.51235
EADS RE-1,Writing,2013,Percent,LNE
EAGLE COUNTY RE 50,Writing,2013,Percent,0.50412
EAST GRAND 2,Writing,2013,Percent,0.56322
EAST OTERO R-1,Writing,2013,Percent,0.24107
EAST YUMA COUNTY RJ-2,Writing,2013,Percent,N/A
EATON RE-2,Writing,2013,Percent,0.6129
EDISON 54 JT,Writing,2013,Percent,LNE
ELBERT 200,Writing,2013,Percent,LNE
ELIZABETH C-1,Writing,2013,Percent,0.51579
ELLICOTT 22,Writing,2013,Percent,0.5
ENGLEWOOD 1,Writing,2013,Percent,0.23671
FALCON 49,Writing,2013,Percent,0.57726
FLORENCE RE-2,Writing,2013,Percent,0.49515
FOUNTAIN 8,Math,2008,Percent,0.821
FOWLER R-4J,Math,2008,Percent,0.829
FRENCHMAN RE-3,Math,2008,Percent,0.87
GARFIELD 16,Math,2008,Percent,0.451
GARFIELD RE-2,Math,2008,Percent,0.598
GENOA-HUGO C113,Math,2008,Percent,#VALUE!
GILPIN COUNTY RE-1,Math,2008,Percent,0.682
GRANADA RE-1,Math,2008,Percent,0.471
GREELEY 6,Math,2008,Percent,0.607
GUNNISON WATERSHED RE1J,Math,2008,Percent,0.767
HANOVER 28,Math,2008,Percent,#VALUE!
HARRISON 2,Math,2008,Percent,0.628
HAXTUN RE-2J,Math,2008,Percent,0.813
HAYDEN RE-1,Math,2008,Percent,0.964
HINSDALE COUNTY RE 1,Math,2008,Percent,#VALUE!
HI-PLAINS R-23,Math,2008,Percent,#VALUE!
HOEHNE REORGANIZED 3,Math,2008,Percent,0.889
HOLLY RE-3,Math,2008,Percent,0.864
HOLYOKE RE-1J,Math,2008,Percent,0.538
HUERFANO RE-1,Math,2008,Percent,0.864
IDALIA SCHOOL DISTRICT RJ-3,Math,2008,Percent,#VALUE!
IGNACIO 11 JT,Math,2008,Percent,0.648
JEFFERSON COUNTY R-1,Math,2008,Percent,0.736
JOHNSTOWN-MILLIKEN RE-5J,Math,2008,Percent,0.728
JULESBURG RE-1,Math,2008,Percent,0.579
KARVAL RE-23,Math,2008,Percent,#VALUE!
KEENESBURG RE-3(J),Math,2008,Percent,0.706
KIM REORGANIZED 88,Math,2008,Percent,#VALUE!
KIOWA C-2,Math,2008,Percent,0.875
KIT CARSON R-1,Math,2008,Percent,#VALUE!
LA VETA RE-2,Math,2008,Percent,#VALUE!
LAKE COUNTY R-1,Math,2008,Percent,0.753
LAMAR RE-2,Math,2008,Percent,0.828
LAS ANIMAS RE-1,Math,2008,Percent,0.841
LEWIS-PALMER 38,Math,2008,Percent,0.882
LIBERTY SCHOOL DISTRICT J-4,Math,2008,Percent,#VALUE!
LIMON RE-4J,Math,2008,Percent,0.696
LITTLETON 6,Math,2008,Percent,0.81
LONE STAR 101,Math,2008,Percent,#VALUE!
MANCOS RE-6,Math,2008,Percent,0.643
MANITOU SPRINGS 14,Math,2008,Percent,0.816
MANZANOLA 3J,Math,2008,Percent,#VALUE!
MAPLETON 1,Math,2008,Percent,0.408
MC CLAVE RE-2,Math,2008,Percent,0.696
MEEKER RE1,Math,2008,Percent,0.845
MESA COUNTY VALLEY 51,Math,2008,Percent,0.634
MIAMI/YODER 60 JT,Math,2008,Percent,0.593
MOFFAT 2,Math,2008,Percent,0.579
MOFFAT COUNTY RE:NO 1,Math,2008,Percent,0.595
MONTE VISTA C-8,Math,2008,Percent,0.473
MONTEZUMA-CORTEZ RE-1,Math,2008,Percent,0.552
MONTROSE COUNTY RE-1J,Math,2008,Percent,0.618
MOUNTAIN VALLEY RE 1,Math,2008,Percent,#VALUE!
NORTH CONEJOS RE-1J,Math,2008,Percent,0.827
NORTH PARK R-1,Math,2008,Percent,0.563
NORTHGLENN-THORNTON 12,Math,2008,Percent,0.693
NORWOOD R-2J,Math,2008,Percent,0.944
OTIS R-3,Math,2008,Percent,#VALUE!
OURAY R-1,Math,2008,Percent,0.773
PARK (ESTES PARK) R-3,Math,2008,Percent,0.824
PARK COUNTY RE-2,Math,2008,Percent,0.86
PAWNEE RE-12,Math,2008,Percent,#VALUE!
PEYTON 23 JT,Math,2008,Percent,0.767
PLAINVIEW RE-2,Math,2008,Percent,#VALUE!
PLATEAU RE-5,Math,2008,Percent,#VALUE!
PLATEAU VALLEY 50,Math,2008,Percent,0.615
PLATTE CANYON 1,Math,2008,Percent,0.878
PLATTE VALLEY RE-3,Math,2008,Percent,#VALUE!
PLATTE VALLEY RE-7,Math,2008,Percent,0.682
POUDRE R-1,Math,2008,Percent,0.807
PRAIRIE RE-11,Math,2008,Percent,#VALUE!
PRIMERO REORGANIZED 2,Math,2008,Percent,#VALUE!
PRITCHETT RE-3,Math,2008,Percent,#VALUE!
PUEBLO CITY 60,Math,2008,Percent,0.758
PUEBLO COUNTY RURAL 70,Math,2008,Percent,0.808
RANGELY RE-4,Math,2008,Percent,0.698
RIDGWAY R-2,Math,2008,Percent,1
ROARING FORK RE-1,Math,2008,Percent,0.64
ROCKY FORD R-2,Math,2008,Percent,0.7
SALIDA R-32,Math,2008,Percent,0.705
SANFORD 6J,Math,2008,Percent,0.968
SANGRE DE CRISTO RE-22J,Math,2008,Percent,0.476
SARGENT RE-33J,Math,2008,Percent,0.722
SHERIDAN 2,Math,2008,Percent,0.535
SIERRA GRANDE R-30,Math,2008,Percent,0.938
SILVERTON 1,Math,2008,Percent,#VALUE!
FOUNTAIN 8,Math,2009,Percent,0.771
FOWLER R-4J,Math,2009,Percent,0.794
FRENCHMAN RE-3,Math,2009,Percent,#VALUE!
GARFIELD 16,Math,2009,Percent,0.455
GARFIELD RE-2,Math,2009,Percent,0.621
GENOA-HUGO C113,Math,2009,Percent,#VALUE!
GILPIN COUNTY RE-1,Math,2009,Percent,0.824
GRANADA RE-1,Math,2009,Percent,0.824
GREELEY 6,Math,2009,Percent,0.581
GUNNISON WATERSHED RE1J,Math,2009,Percent,0.715
HANOVER 28,Math,2009,Percent,0.667
HARRISON 2,Math,2009,Percent,0.679
HAXTUN RE-2J,Math,2009,Percent,0.895
HAYDEN RE-1,Math,2009,Percent,0.719
HINSDALE COUNTY RE 1,Math,2009,Percent,#VALUE!
HI-PLAINS R-23,Math,2009,Percent,#VALUE!
HOEHNE REORGANIZED 3,Math,2009,Percent,0.938
HOLLY RE-3,Math,2009,Percent,0.625
HOLYOKE RE-1J,Math,2009,Percent,0.732
HUERFANO RE-1,Math,2009,Percent,0.814
IDALIA SCHOOL DISTRICT RJ-3,Math,2009,Percent,#VALUE!
IGNACIO 11 JT,Math,2009,Percent,0.55
JEFFERSON COUNTY R-1,Math,2009,Percent,0.756
JOHNSTOWN-MILLIKEN RE-5J,Math,2009,Percent,0.701
JULESBURG RE-1,Math,2009,Percent,#VALUE!
KARVAL RE-23,Math,2009,Percent,#VALUE!
KEENESBURG RE-3(J),Math,2009,Percent,0.791
KIM REORGANIZED 88,Math,2009,Percent,#VALUE!
KIOWA C-2,Math,2009,Percent,0.652
KIT CARSON R-1,Math,2009,Percent,#VALUE!
LA VETA RE-2,Math,2009,Percent,#VALUE!
LAKE COUNTY R-1,Math,2009,Percent,0.926
LAMAR RE-2,Math,2009,Percent,0.687
LAS ANIMAS RE-1,Math,2009,Percent,0.792
LEWIS-PALMER 38,Math,2009,Percent,0.902
LIBERTY SCHOOL DISTRICT J-4,Math,2009,Percent,#VALUE!
LIMON RE-4J,Math,2009,Percent,0.852
LITTLETON 6,Math,2009,Percent,0.795
LONE STAR 101,Math,2009,Percent,#VALUE!
MANCOS RE-6,Math,2009,Percent,0.548
MANITOU SPRINGS 14,Math,2009,Percent,0.821
MANZANOLA 3J,Math,2009,Percent,#VALUE!
MAPLETON 1,Math,2009,Percent,0.474
MC CLAVE RE-2,Math,2009,Percent,#VALUE!
MEEKER RE1,Math,2009,Percent,0.661
MESA COUNTY VALLEY 51,Math,2009,Percent,0.656
MIAMI/YODER 60 JT,Math,2009,Percent,0.63
MOFFAT 2,Math,2009,Percent,#VALUE!
MOFFAT COUNTY RE:NO 1,Math,2009,Percent,0.579
MONTE VISTA C-8,Math,2009,Percent,0.464
MONTEZUMA-CORTEZ RE-1,Math,2009,Percent,0.588
MONTROSE COUNTY RE-1J,Math,2009,Percent,0.597
MOUNTAIN VALLEY RE 1,Math,2009,Percent,#VALUE!
NORTH CONEJOS RE-1J,Math,2009,Percent,0.956
NORTH PARK R-1,Math,2009,Percent,#VALUE!
NORTHGLENN-THORNTON 12,Math,2009,Percent,0.685
NORWOOD R-2J,Math,2009,Percent,0.857
OTIS R-3,Math,2009,Percent,#VALUE!
OURAY R-1,Math,2009,Percent,#VALUE!
PARK (ESTES PARK) R-3,Math,2009,Percent,0.585
PARK COUNTY RE-2,Math,2009,Percent,0.897
PAWNEE RE-12,Math,2009,Percent,#VALUE!
PEYTON 23 JT,Math,2009,Percent,0.896
PLAINVIEW RE-2,Math,2009,Percent,#VALUE!
PLATEAU RE-5,Math,2009,Percent,#VALUE!
PLATEAU VALLEY 50,Math,2009,Percent,0.462
PLATTE CANYON 1,Math,2009,Percent,0.914
PLATTE VALLEY RE-3,Math,2009,Percent,#VALUE!
PLATTE VALLEY RE-7,Math,2009,Percent,0.542
POUDRE R-1,Math,2009,Percent,0.769
PRAIRIE RE-11,Math,2009,Percent,#VALUE!
PRIMERO REORGANIZED 2,Math,2009,Percent,0.625
PRITCHETT RE-3,Math,2009,Percent,#VALUE!
PUEBLO CITY 60,Math,2009,Percent,0.747
PUEBLO COUNTY RURAL 70,Math,2009,Percent,0.737
RANGELY RE-4,Math,2009,Percent,0.59
RIDGWAY R-2,Math,2009,Percent,0.773
ROARING FORK RE-1,Math,2009,Percent,0.57
ROCKY FORD R-2,Math,2009,Percent,0.616
SALIDA R-32,Math,2009,Percent,0.778
SANFORD 6J,Math,2009,Percent,0.87
SANGRE DE CRISTO RE-22J,Math,2009,Percent,0.632
SARGENT RE-33J,Math,2009,Percent,0.786
SHERIDAN 2,Math,2009,Percent,0.697
